State_And_County_FIPS_Code	CHSI_State_Name	CHSI_County_Name	Population_Size	Population_Density	Poverty	Age_19_Under	Age_19_64	Age_65_84	Age_85_and_Over	White	Black	Native_American	Asian	Hispanic	ALE	Health_Status	LBW	VLBW	Premature	Under_18	Over_40	Late_Care	Infant_Mortality	Unmarried	Brst_Cancer	Col_Cancer	CHD	Lung_Cancer	Suicide	No_HS_Diploma	Unemployed	Sev_Work_Disabled	Major_Depression	Recent_Drug_Use	Ecol_Rpt	Ecol_Exp	Salm_Rpt	Salm_Exp	Shig_Rpt	Shig_Exp	FluB_Rpt	FluB_Exp	HepA_Rpt	HepA_Exp	HepB_Rpt	HepB_Exp	Meas_Rpt	Meas_Exp	Pert_Rpt	Pert_Exp	CRS_Rpt	CRS_Exp	Syphilis_Rpt	Syphilis_Exp	No_Exercise	Few_Fruit_Veg	Obesity	High_Blood_Pres	Smoker	Diabetes	Uninsured	HPSA_Ind
27-141	Minnesota	Sherburne	81752	187.0	4.6	27.7	65.2	6.2	0.9	96.4	1.2	0.4	1.1	1.8	78.2	10.7	5.8	0.9	9.8	1.4	1.8	8.5	4.2	17.7	27.5	21.1	130.3	50.5	13.7	5090.0	1911.0	812.0	4314	4737	9.0	10.0	38.0	48.0	19.0	21.0	3.0	3.0	4.0	7.0	2.0	3.0	0.0	0.0	28.0	21.0	0.0	0.0	1.0	0.0	20.4	76.0	24.1	19.6	17.3	6.2	5245.0	2
27-145	Minnesota	Stearns	142654	106.0	8.0	25.4	63.1	9.7	1.8	95.3	1.5	0.3	1.9	1.7	80.8	9.2	6.9	1.1	10.9	1.8	2.5	11.5	5.8	24.3	19.0	17.3	95.7	39.0	8.7	11944.0	3472.0	1710.0	7803	9158	25.0	8.0	49.0	54.0	15.0	17.0	6.0	4.0	4.0	8.0	2.0	4.0	0.0	0.0	34.0	17.0	0.0	0.0	2.0	0.0	16.1	77.1	18.9	18.9	18.5	3.9	10602.0	2
27-147	Minnesota	Steele	35755	83.0	6.8	26.3	60.8	10.8	2.2	96.3	2.2	0.1	0.8	4.4	79.8	8.4	6.4	1.1	10.3	3.5	1.5	15.6	5.9	26.9	24.0	16.7	129.9	45.5	7.3	3110.0	815.0	405.0	1925	1961	3.0	5.0	17.0	19.0	0.0	3.0	3.0	0.0	2.0	3.0	2.0	2.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	21.7	74.4	16.3	20.5	17.2	4.8	2688.0	2
27-163	Minnesota	Washington	220426	563.0	4.7	27.4	64.2	7.5	0.9	90.7	3.0	0.4	4.3	2.5	79.8	8.3	5.6	1.2	9.5	1.1	3.3	7.9	5.1	17.3	21.2	17.6	97.8	50.6	8.3	8532.0	4352.0	2919.0	11690	11875	16.0	13.0	104.0	82.0	13.0	25.0	5.0	6.0	6.0	13.0	3.0	6.0	0.0	0.0	29.0	25.0	0.0	0.0	1.0	0.0	15.1	73.9	20.2	22.2	20.2	4.6	15546.0	2
27-169	Minnesota	Winona	49276	79.0	9.7	23.5	62.9	11.1	2.4	95.7	1.0	0.3	2.4	1.2	79.4	8.8	5.0	0.8	9.2	2.2	2.2	11.1	6.5	25.4	30.1	19.1	150.9	52.0	8.4	4726.0	1024.0	566.0	2771	3414	23.0	5.0	26.0	30.0	3.0	5.0	2.0	2.0	2.0	5.0	2.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	21.4	72.8	21.5	25.9	17.4	4.6	4418.0	2
27-171	Minnesota	Wright	110730	168.0	4.9	28.4	63.1	7.3	1.1	96.9	0.6	0.4	1.1	1.7	78.9	8.4	5.3	0.9	9.9	1.3	2.0	7.9	4.0	16.5	25.8	18.4	108.2	48.6	7.6	8230.0	2558.0	1362.0	5789	6125	23.0	14.0	48.0	66.0	20.0	28.0	2.0	5.0	8.0	9.0	4.0	5.0	0.0	0.0	34.0	28.0	0.0	0.0	0.0	0.0	16.9	79.9	24.5	25.6	24.8	2.9	6859.0	2
28-1	Mississippi	Adams	32099	70.0	22.3	26.1	57.9	14.2	1.8	43.5	55.7	0.1	0.3	0.8	72.6	27.1	14.1	2.9	18.8	7.0	1.1	20.4	10.1	60.5	30.5	27.6	207.1	65.3	12.2	5686.0	1346.0	1180.0	1877	1422	0.0	0.0	77.0	37.0	13.0	14.0	0.0	0.0	1.0	2.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	7.0	30.1	80.5	28.2	47.1	25.3	12.2	6579.0	2
28-3	Mississippi	Alcorn	35306	88.0	16.2	23.8	61.0	13.5	1.6	87.7	11.4	0.1	0.4	1.8	73.8	22.4	11.1	1.8	17.7	5.8	1.1	12.0	7.9	32.1	22.1	18.6	198.5	75.4	10.4	7809.0	1204.0	1844.0	2121	1541	1.0	2.0	66.0	28.0	0.0	9.0	0.0	0.0	1.0	3.0	2.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	33.3	74.4	24.1	30.8	25.9	8.9	4619.0	2
28-11	Mississippi	Bolivar	38641	44.0	27.3	29.2	60.2	9.1	1.5	33.5	65.7	0.1	0.5	1.2	71.4	19.6	12.5	2.7	19.4	10.0	0.8	19.4	12.5	68.8	36.2	37.4	269.5	77.6	7.4	7708.0	1603.0	1234.0	2175	2018	0.0	0.0	40.0	38.0	10.0	18.0	0.0	0.0	3.0	4.0	7.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	10.0	6.0	31.3	82.8	34.0	35.6	21.9	10.4	9135.0	2
28-33	Mississippi	DeSoto	137004	287.0	8.6	27.4	63.2	8.6	0.8	81.0	17.0	0.3	1.0	3.3	74.8	16.2	7.6	1.6	12.0	4.1	1.3	13.7	8.1	27.3	28.8	22.5	216.3	75.6	13.4	16260.0	2837.0	4150.0	7863	6205	0.0	6.0	197.0	80.0	33.0	23.0	3.0	6.0	15.0	11.0	11.0	11.0	0.0	0.0	1.0	23.0	0.0	0.0	15.0	6.0	29.6	85.4	24.6	26.6	26.2	8.0	12967.0	2
28-35	Mississippi	Forrest	75095	161.0	20.4	25.8	62.5	10.3	1.3	63.3	34.5	0.3	1.1	1.4	73.3	20.6	10.3	2.0	16.5	6.0	0.9	15.5	7.8	46.6	28.1	22.8	224.4	74.8	9.2	9191.0	2387.0	2681.0	4414	4106	5.0	0.0	140.0	73.0	74.0	37.0	0.0	4.0	13.0	11.0	6.0	15.0	0.0	0.0	0.0	7.0	0.0	0.0	26.0	11.0	31.1	82.1	28.1	29.6	22.2	6.6	12631.0	2
28-45	Mississippi	Hancock	46711	98.0	15.7	24.1	61.0	13.6	1.3	90.6	7.0	0.6	0.8	2.3	74.0	24.7	8.4	1.2	14.3	6.1	2.2	11.6	7.7	37.9	23.8	19.8	209.6	70.1	20.3	7106.0	2265.0	1598.0	2800	2068	0.0	2.0	41.0	37.0	10.0	15.0	0.0	0.0	0.0	4.0	9.0	4.0	0.0	0.0	2.0	7.0	0.0	0.0	1.0	4.0	31.4	81.1	25.1	31.6	30.3	9.8	7124.0	1
28-47	Mississippi	Harrison	193810	334.0	16.5	27.0	61.0	11.0	1.0	72.3	22.6	0.5	2.7	2.5	73.4	19.0	10.4	1.7	15.5	5.0	1.8	19.0	8.8	42.9	22.9	21.3	304.9	79.6	18.1	24612.0	10343.0	5181.0	11195	8856	1.0	6.0	90.0	91.0	151.0	57.0	1.0	0.0	45.0	17.0	28.0	23.0	0.0	0.0	1.0	23.0	0.0	0.0	4.0	11.0	29.5	80.7	26.8	29.3	28.5	10.5	30029.0	2
28-49	Mississippi	Hinds	249345	287.0	20.5	28.7	60.6	9.4	1.4	33.3	65.2	0.1	0.6	0.9	73.5	19.0	14.3	3.0	21.7	6.4	1.5	18.5	12.5	58.3	24.2	20.1	194.3	52.1	9.7	30085.0	8794.0	6501.0	14115	11863	4.0	15.0	355.0	142.0	272.0	135.0	1.0	7.0	3.0	30.0	56.0	30.0	0.0	0.0	2.0	15.0	0.0	0.0	38.0	30.0	31.9	81.5	26.1	29.7	21.6	9.2	40347.0	2
28-59	Mississippi	Jackson	135940	187.0	15.0	26.6	61.9	10.6	0.9	74.9	21.8	0.4	1.8	2.4	74.2	18.8	9.5	1.8	14.9	5.3	1.4	12.4	7.7	41.2	24.9	19.7	187.8	68.0	16.8	16810.0	6418.0	4575.0	7890	6202	2.0	4.0	52.0	64.0	42.0	40.0	0.0	0.0	5.0	12.0	22.0	16.0	0.0	0.0	1.0	16.0	0.0	0.0	4.0	8.0	28.1	75.9	26.1	30.4	28.2	9.6	19173.0	2
28-67	Mississippi	Jones	66160	95.0	18.7	26.1	59.8	12.6	1.5	71.4	27.4	0.4	0.4	3.5	74.3	21.4	10.4	1.6	15.7	6.5	1.3	13.5	8.6	45.2	20.4	15.5	203.8	69.6	7.7	11271.0	1877.0	2110.0	3864	3031	5.0	0.0	66.0	65.0	20.0	33.0	0.0	3.0	14.0	10.0	5.0	13.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	10.0	34.2	84.4	29.9	34.7	23.0	9.4	11559.0	2
28-71	Mississippi	Lafayette	40842	65.0	15.8	22.7	66.7	9.3	1.2	73.3	24.1	0.2	1.8	1.3	75.5	15.0	10.4	2.2	13.5	4.8	1.7	14.7	11.9	35.2	16.7	14.9	176.6	63.0	9.7	4894.0	1092.0	1207.0	2512	2654	1.0	2.0	70.0	27.0	11.0	8.0	0.0	0.0	2.0	4.0	1.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	2.0	20.4	82.3	22.3	24.2	21.9	6.8	5493.0	2
28-73	Mississippi	Lamar	44616	90.0	13.9	27.2	63.4	8.6	0.9	84.2	14.2	0.2	0.9	1.5	75.8	16.2	8.7	1.6	15.1	4.0	1.3	10.0	9.3	23.2	30.3	14.3	208.1	78.1	11.5	4748.0	1186.0	1311.0	2569	2142	0.0	2.0	43.0	34.0	7.0	14.0	0.0	0.0	6.0	4.0	3.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	26.0	79.7	29.2	25.4	27.1	7.2	5854.0	1
28-75	Mississippi	Lauderdale	77218	110.0	18.8	27.5	58.2	12.2	2.0	57.9	40.6	0.2	0.6	1.2	73.1	19.2	10.7	2.1	15.4	5.4	1.1	15.2	11.2	46.0	33.3	25.4	240.3	81.2	10.3	12551.0	2595.0	2161.0	4431	3452	3.0	0.0	309.0	78.0	36.0	39.0	1.0	4.0	4.0	12.0	15.0	16.0	0.0	0.0	0.0	8.0	0.0	0.0	13.0	12.0	27.0	78.6	26.5	33.4	24.5	8.0	11880.0	2
28-81	Mississippi	Lee	78793	175.0	14.1	27.4	60.6	10.7	1.3	72.7	25.8	0.2	0.6	1.3	74.4	22.4	9.0	1.7	18.4	6.9	1.2	9.1	9.9	37.6	26.3	19.7	135.8	69.5	12.2	12968.0	2592.0	2319.0	4524	3484	1.0	15.0	158.0	54.0	72.0	27.0	1.0	0.0	2.0	11.0	9.0	11.0	0.0	0.0	0.0	8.0	0.0	0.0	12.0	4.0	33.1	77.5	25.5	35.7	19.7	9.8	10268.0	2
28-83	Mississippi	Leflore	36431	62.0	29.4	30.1	58.3	9.9	1.6	28.5	70.6	0.1	0.6	2.2	72.5	23.2	11.9	3.4	17.0	9.7	1.3	37.6	15.5	71.5	24.5	32.8	326.7	66.2	10.5	8123.0	1499.0	1135.0	2023	1808	1.0	0.0	48.0	35.0	27.0	17.0	0.0	0.0	1.0	4.0	2.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	6.0	6.0	49.5	86.3	30.7	39.6	25.5	11.9	8848.0	1
28-85	Mississippi	Lincoln	33906	58.0	17.7	25.7	60.5	12.3	1.5	69.1	30.2	0.2	0.4	0.7	72.9	20.9	9.6	2.1	14.3	5.8	0.7	22.2	7.0	33.0	40.7	29.4	210.8	76.7	12.0	6306.0	1153.0	1263.0	1990	1529	3.0	0.0	57.0	32.0	6.0	15.0	0.0	0.0	0.0	3.0	1.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	5.0	29.3	88.0	27.1	36.0	27.8	8.4	5200.0	2
28-87	Mississippi	Lowndes	59895	119.0	19.2	28.2	59.8	10.4	1.6	55.3	42.9	0.2	0.7	1.1	74.8	23.4	10.6	2.3	17.0	7.1	1.1	17.8	11.4	45.1	15.5	25.8	93.8	59.9	11.8	9190.0	2160.0	1720.0	3404	2775	0.0	0.0	77.0	61.0	11.0	31.0	1.0	3.0	4.0	9.0	5.0	12.0	0.0	0.0	9.0	6.0	0.0	0.0	15.0	9.0	30.4	80.6	24.3	28.2	23.0	10.6	9560.0	2
28-89	Mississippi	Madison	84286	118.0	13.2	27.8	62.1	9.1	0.9	59.8	38.0	0.1	1.6	1.3	73.7	13.8	10.9	2.2	18.2	4.4	2.0	12.4	9.7	37.1	53.0	45.7	188.3	116.5	8.6	9078.0	2301.0	2170.0	4815	3883	4.0	4.0	228.0	65.0	115.0	31.0	1.0	0.0	7.0	11.0	19.0	11.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0	4.0	21.0	80.8	25.8	21.9	16.8	5.5	9758.0	2
28-91	Mississippi	Marion	25235	47.0	21.7	27.2	58.8	12.4	1.7	66.7	32.4	0.2	0.3	0.7	72.2	26.3	10.0	1.9	15.4	6.5	0.6	10.5	4.8	41.7	17.7	19.8	170.7	85.3	9.1	5413.0	938.0	1005.0	1454	1168	1.0	0.0	40.0	24.0	1.0	11.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	38.7	80.6	31.0	25.1	34.9	10.4	4790.0	1
28-95	Mississippi	Monroe	37704	49.0	16.3	25.4	59.7	12.9	2.0	68.4	31.0	0.1	0.2	0.9	74.4	25.8	11.0	2.5	17.2	6.4	1.0	14.0	10.9	41.1	33.9	18.7	123.0	64.7	8.5	8615.0	1505.0	1096.0	2221	1726	0.0	2.0	97.0	32.0	11.0	13.0	0.0	0.0	1.0	4.0	1.0	4.0	0.0	0.0	1.0	6.0	0.0	0.0	3.0	4.0	34.6	83.2	28.5	41.6	25.4	9.9	5625.0	2
28-105	Mississippi	Oktibbeha	41247	90.0	21.4	23.1	67.3	8.5	1.0	60.2	36.2	0.2	2.8	1.1	76.0	14.9	9.1	2.2	14.3	5.5	1.4	20.0	8.4	39.9	22.0	13.6	116.1	56.9	7.7	4226.0	1331.0	1696.0	2520	2851	1.0	0.0	50.0	46.0	7.0	17.0	0.0	0.0	1.0	2.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	20.0	8.0	24.4	82.0	21.9	21.3	20.0	6.0	7225.0	2
28-109	Mississippi	Pearl River	52659	65.0	18.1	26.0	61.1	11.8	1.1	85.8	12.3	0.5	0.4	1.6	74.4	23.1	7.7	1.3	11.9	6.0	1.2	14.2	6.3	35.4	26.1	21.3	201.2	74.3	9.7	8783.0	1997.0	2094.0	3082	2417	2.0	0.0	31.0	47.0	17.0	22.0	1.0	0.0	0.0	5.0	1.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	29.7	83.2	28.1	29.7	31.0	9.1	9107.0	1
28-113	Mississippi	Pike	39426	96.0	22.8	28.3	57.4	12.7	1.7	49.6	49.4	0.2	0.5	0.7	73.2	30.2	11.0	2.4	16.3	6.8	1.2	25.6	7.5	53.2	34.9	21.7	291.1	56.2	12.2	7481.0	1461.0	1518.0	2237	1756	2.0	0.0	121.0	43.0	6.0	16.0	0.0	0.0	5.0	2.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	8.0	30.8	84.3	33.5	37.7	29.1	13.8	7769.0	2
28-115	Mississippi	Pontotoc	28208	57.0	13.2	26.1	61.3	11.1	1.6	84.7	14.6	0.3	0.1	2.8	75.6	25.2	8.2	1.7	15.9	6.5	1.2	13.6	6.4	26.3	27.2	16.2	191.5	71.4	12.9	6142.0	849.0	1028.0	1648	1297	0.0	3.0	63.0	36.0	18.0	16.0	1.0	0.0	5.0	10.0	4.0	5.0	0.0	0.0	1.0	8.0	0.0	0.0	25.0	3.0	42.9	82.7	29.4	30.0	24.6	11.1	3880.0	2
28-121	Mississippi	Rankin	131841	170.0	10.4	25.1	64.7	9.3	0.9	79.8	18.6	0.2	0.9	1.7	76.1	18.0	9.4	1.7	16.5	3.6	1.3	8.1	8.6	27.1	27.9	16.1	257.3	48.4	11.9	15835.0	3320.0	3200.0	7795	6080	2.0	7.0	226.0	48.0	68.0	15.0	0.0	4.0	5.0	7.0	11.0	4.0	0.0	0.0	1.0	15.0	0.0	0.0	1.0	0.0	30.2	82.9	26.9	28.9	24.2	6.8	13533.0	2
28-127	Mississippi	Simpson	27944	47.0	19.7	27.4	59.8	11.2	1.6	64.6	34.7	0.1	0.2	1.5	72.1	27.9	11.9	1.7	18.2	7.2	0.9	12.9	13.2	42.8	21.4	13.4	231.1	74.4	18.6	5644.0	801.0	1002.0	1606	1267	0.0	0.0	34.0	28.0	6.0	15.0	1.0	0.0	3.0	7.0	5.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	3.0	32.7	84.4	27.6	32.0	24.7	11.1	5107.0	2
28-137	Mississippi	Tate	26548	66.0	15.0	27.9	60.4	10.4	1.4	68.8	30.5	0.2	0.2	1.3	73.4	23.7	9.3	1.5	14.7	7.2	1.3	19.6	11.9	42.5	33.2	24.3	237.2	66.3	11.4	4684.0	830.0	864.0	1522	1284	1.0	2.0	45.0	39.0	8.0	20.0	0.0	0.0	13.0	17.0	2.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	45.0	7.0	29.4	89.5	27.6	27.6	37.1	8.6	3524.0	1
28-141	Mississippi	Tishomingo	19202	45.0	13.9	22.8	59.9	15.5	1.8	95.9	3.6	0.1	0.1	2.5	73.3	32.7	9.3	1.4	17.0	5.4	0.7	10.9	6.3	21.6	32.8	16.9	280.9	78.0	18.0	4791.0	745.0	1005.0	1168	835	0.0	2.0	24.0	28.0	1.0	8.0	0.0	0.0	1.0	6.0	3.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	36.4	76.5	25.1	33.8	33.3	10.6	2658.0	1
28-149	Mississippi	Warren	49131	84.0	17.6	28.4	59.9	10.3	1.4	52.5	46.0	0.2	0.7	1.2	73.2	21.4	11.4	2.7	16.4	6.0	1.6	17.6	8.6	56.5	35.7	23.1	248.1	66.9	15.2	7183.0	1772.0	1282.0	2781	2192	1.0	2.0	85.0	42.0	25.0	17.0	0.0	0.0	1.0	5.0	1.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	5.0	34.7	80.4	33.5	34.1	24.3	12.3	8371.0	2
28-151	Mississippi	Washington	59220	82.0	28.4	31.0	57.6	10.0	1.4	31.7	67.2	0.1	0.7	1.1	71.1	25.2	12.0	2.5	18.6	9.3	0.7	28.7	11.7	69.9	35.1	26.5	295.5	75.6	7.3	11855.0	2908.0	3013.0	3240	2727	4.0	0.0	40.0	62.0	15.0	31.0	0.0	3.0	3.0	9.0	16.0	12.0	0.0	0.0	0.0	6.0	0.0	0.0	13.0	9.0	39.5	83.0	35.7	40.8	24.6	10.2	14183.0	1
29-1	Missouri	Adair	24509	43.0	15.9	24.1	63.9	10.0	2.0	95.8	1.4	0.3	1.8	1.7	77.9	14.3	6.1	0.9	9.9	2.8	1.7	9.4	5.2	23.5	23.0	25.0	137.6	57.3	11.8	2027.0	547.0	447.0	1650	1647	2.0	2.0	19.0	47.0	1.0	22.0	0.0	2.0	1.0	5.0	7.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	23.8	80.6	20.5	21.3	18.2	6.2	2586.0	2
29-3	Missouri	Andrew	16899	39.0	8.3	23.9	62.5	11.6	2.0	98.5	0.6	0.4	0.3	1.2	77.8	16.0	5.5	0.6	9.0	3.6	0.9	9.1	3.8	24.9	24.3	19.6	168.2	54.2	13.1	1742.0	502.0	397.0	1126	818	4.0	8.0	6.0	23.0	4.0	10.0	0.0	0.0	20.0	5.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	28.8	80.5	26.0	31.8	19.3	9.1	1598.0	1
29-19	Missouri	Boone	143326	209.0	11.7	24.9	66.1	7.7	1.2	85.9	8.6	0.4	3.2	2.1	78.0	12.1	8.1	1.4	12.0	2.3	2.1	11.2	6.7	29.7	34.9	15.3	139.2	51.8	12.3	9117.0	3013.0	2161.0	9472	8358	8.0	4.0	51.0	54.0	36.0	17.0	3.0	4.0	1.0	8.0	13.0	8.0	0.0	0.0	4.0	12.0	0.0	0.0	2.0	8.0	21.7	78.1	19.8	18.6	25.4	3.7	13943.0	2
29-21	Missouri	Buchanan	84904	207.0	12.3	24.6	60.7	12.2	2.4	93.2	4.5	0.5	0.6	2.5	75.9	16.3	7.3	1.2	9.7	5.0	1.2	11.7	6.8	41.4	25.3	18.9	192.2	70.9	13.3	10415.0	2698.0	2694.0	5609	4131	17.0	4.0	40.0	60.0	82.0	30.0	3.0	4.0	5.0	13.0	7.0	9.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	4.0	28.9	79.9	25.2	26.7	31.7	7.6	9727.0	2
29-23	Missouri	Butler	41338	59.0	17.0	24.0	59.8	14.3	1.9	92.6	5.1	0.6	0.7	1.3	73.5	30.2	9.1	1.8	15.0	5.3	1.0	16.9	14.9	38.4	24.1	19.6	203.5	87.0	14.6	8330.0	1156.0	1896.0	2748	1916	3.0	2.0	60.0	33.0	0.0	24.0	1.0	2.0	6.0	10.0	6.0	6.0	0.0	0.0	5.0	4.0	0.0	0.0	3.0	6.0	35.6	78.1	36.5	42.5	35.6	13.4	6726.0	2
29-27	Missouri	Callaway	42541	51.0	9.8	24.9	64.3	9.4	1.3	92.9	4.9	0.5	0.8	1.1	75.8	14.4	8.5	1.3	13.0	3.5	1.3	14.0	6.1	34.2	23.8	21.5	171.7	67.3	15.6	5811.0	1069.0	993.0	2804	2162	3.0	4.0	18.0	25.0	0.0	4.0	1.0	2.0	9.0	4.0	3.0	4.0	0.0	0.0	3.0	6.0	0.0	0.0	3.0	2.0	29.7	82.0	26.8	17.5	30.7	7.2	4059.0	2
29-29	Missouri	Camden	39432	60.0	11.7	20.0	60.7	17.8	1.5	98.0	0.4	0.3	0.4	1.4	77.2	18.8	7.2	1.5	14.1	4.9	1.4	18.9	6.3	34.6	15.9	21.9	187.0	54.9	9.7	4911.0	1104.0	876.0	2751	1808	1.0	4.0	44.0	22.0	13.0	4.0	0.0	0.0	6.0	4.0	2.0	4.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	2.0	26.8	75.3	24.4	24.9	27.1	6.6	5119.0	2
29-31	Missouri	Cape Girardeau	71161	123.0	11.2	24.0	62.2	11.9	1.9	91.6	5.9	0.4	1.0	1.1	77.2	14.9	7.2	1.2	12.3	3.6	1.5	7.6	7.1	31.4	23.2	24.8	235.2	50.0	8.0	8703.0	1694.0	1741.0	4748	3688	5.0	7.0	101.0	52.0	7.0	14.0	1.0	3.0	19.0	7.0	12.0	7.0	0.0	0.0	2.0	14.0	0.0	0.0	1.0	0.0	25.7	80.9	24.5	26.9	20.1	8.1	5944.0	2
29-37	Missouri	Cass	94232	135.0	7.4	26.5	61.6	10.6	1.4	94.6	2.8	0.6	0.7	2.9	77.3	14.8	6.3	1.2	9.7	3.0	1.7	8.8	5.4	26.3	25.0	17.7	171.8	64.4	11.0	8210.0	2357.0	1535.0	6077	4470	1.0	13.0	37.0	59.0	9.0	25.0	3.0	4.0	28.0	8.0	13.0	4.0	0.0	0.0	122.0	25.0	0.0	0.0	1.0	0.0	29.8	80.9	28.9	30.2	25.7	6.0	7709.0	2
29-43	Missouri	Christian	67266	119.0	9.3	25.7	63.6	9.4	1.2	97.5	0.5	0.5	0.4	1.7	77.5	13.6	4.9	0.9	10.6	2.5	1.5	7.3	4.1	21.0	29.1	20.9	156.8	50.0	16.0	6251.0	1433.0	1820.0	4376	3213	3.0	6.0	40.0	31.0	23.0	9.0	0.0	3.0	9.0	6.0	9.0	3.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	23.5	76.3	21.0	19.6	23.9	4.0	6590.0	2
29-47	Missouri	Clay	202078	510.0	6.6	25.9	63.4	9.5	1.2	91.9	4.0	0.5	1.9	4.3	77.1	12.1	6.8	1.3	11.3	2.4	1.5	9.2	5.7	26.0	26.8	17.6	146.5	58.6	12.9	15131.0	5039.0	4261.0	13108	9395	5.0	11.0	38.0	69.0	13.0	23.0	2.0	6.0	6.0	11.0	5.0	6.0	0.0	0.0	3.0	23.0	0.0	0.0	4.0	6.0	22.3	78.9	24.2	21.7	25.1	4.9	17359.0	2
29-51	Missouri	Cole	72757	186.0	9.0	24.3	64.2	9.8	1.7	87.3	10.2	0.4	1.1	1.7	76.5	12.0	6.5	1.0	11.2	2.7	1.7	14.8	6.7	28.2	39.0	22.0	161.1	53.0	11.1	7174.0	1673.0	1389.0	4825	3484	7.0	11.0	80.0	54.0	7.0	14.0	0.0	4.0	3.0	7.0	5.0	4.0	0.0	0.0	13.0	18.0	0.0	0.0	0.0	0.0	19.1	80.2	20.9	24.6	22.5	5.9	4859.0	2
29-71	Missouri	Franklin	99090	107.0	8.4	25.9	61.7	10.9	1.5	97.8	0.9	0.2	0.3	0.9	75.9	17.0	6.6	1.3	11.0	3.6	1.9	6.9	5.4	27.9	27.8	21.7	235.0	64.6	16.5	14630.0	3020.0	1994.0	6437	4669	8.0	14.0	61.0	67.0	20.0	29.0	2.0	5.0	6.0	10.0	7.0	5.0	0.0	0.0	13.0	29.0	0.0	0.0	0.0	0.0	26.7	72.7	25.6	24.3	29.9	5.6	7218.0	2
29-77	Missouri	Greene	250784	372.0	12.5	23.2	63.0	11.8	2.1	93.9	2.5	0.7	1.3	2.2	76.7	15.9	6.8	1.2	12.3	3.5	1.4	10.5	7.3	32.2	28.0	18.5	156.0	64.6	14.1	25029.0	5761.0	6817.0	16870	12943	4.0	7.0	69.0	95.0	3.0	29.0	1.0	7.0	7.0	15.0	47.0	15.0	0.0	0.0	1.0	22.0	0.0	0.0	0.0	15.0	22.5	80.2	22.3	26.3	26.2	7.0	27078.0	2
29-91	Missouri	Howell	38400	41.0	17.1	25.2	57.9	14.9	2.1	96.8	0.4	1.0	0.3	1.3	75.4	25.8	6.8	0.8	12.2	4.7	1.4	14.2	5.7	28.8	23.9	20.1	235.3	63.7	14.8	6871.0	934.0	1802.0	2518	1788	3.0	7.0	26.0	34.0	1.0	22.0	0.0	0.0	19.0	11.0	7.0	9.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	4.0	31.0	82.5	21.2	34.5	22.5	7.5	6883.0	2
29-95	Missouri	Jackson	662959	1096.0	12.3	26.4	61.4	10.5	1.7	72.6	23.4	0.5	1.5	6.6	75.2	16.0	8.1	1.6	12.3	4.4	1.8	12.2	7.5	44.8	27.8	17.7	168.1	60.3	13.3	72781.0	21862.0	12894.0	42752	30443	21.0	20.0	289.0	277.0	42.0	277.0	15.0	20.0	27.0	99.0	89.0	79.0	0.0	0.0	37.0	59.0	0.0	0.0	32.0	119.0	24.7	78.9	24.6	25.8	25.8	7.8	84511.0	2
29-97	Missouri	Jasper	110624	173.0	14.9	26.6	60.1	11.3	2.0	94.1	1.7	1.3	0.9	5.0	75.5	14.2	6.8	1.1	12.4	4.4	1.1	20.0	7.8	36.6	26.5	20.6	258.0	66.3	14.6	14630.0	2633.0	3712.0	7116	5289	3.0	5.0	68.0	74.0	140.0	37.0	2.0	5.0	24.0	16.0	17.0	11.0	0.0	0.0	4.0	5.0	0.0	0.0	2.0	5.0	29.9	85.0	25.2	24.1	27.1	8.1	15710.0	2
